Transaction_ID,Transaction_Amount,Merchant_Category,Device_Type,Location_Region,Login_Attempts,Is_International,Customer_Age,Account_Age_Days,Is_Fraud
TXN41969,232.68191896519107,Travel,Mobile-iOS,Asia,0,0,18,1761,0
TXN41970,177.07159910250877,Grocery,Tablet,Africa,1,0,46,771,0
TXN41971,168.63980416740483,Grocery,Mobile-Android,South America,0,0,43,3352,0
TXN41972,274.8945385058358,Grocery,Mobile-iOS,Africa,0,0,62,3177,0
TXN41973,1026.8606046551051,Dining,Mobile-iOS,South America,0,0,67,2743,0
TXN41974,107.06341542359958,Grocery,Mobile-Android,North America,0,0,54,3629,0
TXN41975,268.6241578164052,Fashion,Mobile-Android,South America,1,0,28,2065,0
TXN41976,193.1905073924846,Gaming,Tablet,South America,0,0,65,650,0
TXN41977,74.91771595421358,Electronics,Desktop,South America,0,0,27,2803,0
TXN41978,9.407443585930677,Gaming,Mobile-Android,Europe,1,1,79,1065,0
TXN41979,311.9058664632019,Electronics,Mobile-Android,Africa,0,0,46,66,0
TXN41980,439.2373957739671,Travel,Tablet,Europe,0,0,52,2634,0
TXN41981,5.396321401458385,Fashion,Desktop,Asia,1,0,34,1694,0
TXN41982,182.17550138880966,Electronics,Mobile-iOS,Africa,0,0,55,2335,0
TXN41983,349.4170306108538,Fashion,Desktop,South America,0,1,64,2860,0
TXN41984,13.117393032398445,Electronics,Desktop,Asia,0,0,75,965,0
TXN41985,215.3166997072122,Travel,Desktop,North America,0,0,79,2342,0
TXN41986,225.44047858810555,Dining,Tablet,Asia,0,0,19,1968,0
TXN41987,18.3128962880452,Fashion,Mobile-iOS,North America,0,0,20,2893,0
TXN41988,72.42478552885184,Dining,Mobile-iOS,Europe,1,0,52,1196,0
TXN41989,18.131564645475095,Electronics,Desktop,Europe,1,0,64,3052,0
TXN41990,211.3942155145822,Electronics,Mobile-Android,Europe,0,0,76,32,0
TXN41991,104.82932871247144,Dining,Desktop,North America,1,1,51,3603,0
TXN41992,60.618132186176446,Fashion,Tablet,Asia,0,0,25,1376,1
TXN41993,92.36879066586114,Fashion,Tablet,Africa,0,0,30,2987,0
TXN41994,16.44697421762122,Electronics,Tablet,Africa,0,0,32,2301,0
TXN41995,242.0895810064762,Travel,Tablet,North America,0,0,61,2575,0
TXN41996,191.44948187892624,Gaming,Tablet,Africa,0,0,43,727,0
TXN41997,14.811536997588348,Dining,Tablet,South America,0,0,63,1651,0
TXN41998,74.11215024930475,Fashion,Mobile-iOS,North America,0,1,49,20,0
TXN41999,426.97739574842484,Dining,Mobile-Android,Asia,1,0,19,871,0
TXN42000,64.49286058026797,Dining,Mobile-iOS,South America,1,0,63,2036,0
TXN42001,134.23682454186167,Dining,Desktop,South America,0,0,23,2414,0
TXN42002,100.36960418922642,Dining,Mobile-Android,North America,0,0,69,2571,0
TXN42003,289.050737664021,Travel,Mobile-Android,Africa,0,0,34,2936,0
TXN42004,116.4158392204332,Fashion,Desktop,Asia,0,0,62,3436,0
TXN42005,183.2585225055668,Travel,Desktop,Asia,1,0,56,1053,0
TXN42006,149.328243315901,Fashion,Tablet,Africa,0,0,40,2536,0
TXN42007,1004.7359540000274,Dining,Desktop,Africa,0,0,23,356,0
TXN42008,235.33095603631634,Electronics,Desktop,Asia,1,0,75,3186,0
TXN42009,68.29945698889259,Gaming,Mobile-Android,North America,2,0,61,2676,0
TXN42010,288.0447197203318,Gaming,Tablet,South America,0,0,37,1951,0
TXN42011,86.05122158135931,Electronics,Tablet,Asia,1,0,73,838,0
TXN42012,258.65199380803404,Grocery,Desktop,North America,3,0,50,939,0
TXN42013,314.0294112394312,Grocery,Tablet,South America,1,0,48,3008,0
TXN42014,112.16408730628933,Electronics,Tablet,Asia,1,0,39,1399,0
TXN42015,157.2290213261102,Gaming,Tablet,Africa,1,1,59,2000,0
TXN42016,397.6144359672789,Fashion,Tablet,South America,1,0,65,450,0
TXN42017,119.00659235466533,Travel,Mobile-Android,Africa,0,0,66,940,0
TXN42018,92.9704350921196,Gaming,Mobile-iOS,South America,0,0,72,2272,0
TXN42019,329.69538428892565,Dining,Desktop,Asia,1,0,60,1740,0
TXN42020,60.760202962299495,Grocery,Mobile-iOS,Africa,1,0,62,50,0
TXN42021,185.87296350247365,Dining,Tablet,South America,1,0,75,3329,0
TXN42022,521.8128823766529,Dining,Mobile-Android,Africa,1,0,53,156,0
TXN42023,121.42115431447928,Fashion,Mobile-Android,Europe,1,0,57,3275,0
TXN42024,132.10099415286996,Dining,Mobile-iOS,Asia,1,0,39,2556,0
TXN42025,47.27975984130533,Fashion,Mobile-Android,North America,2,0,35,3176,0
TXN42026,157.5546796945956,Gaming,Desktop,South America,0,0,69,1295,0
TXN42027,463.8478657740162,Electronics,Mobile-iOS,Asia,0,0,24,3400,0
TXN42028,151.2357587519145,Dining,Desktop,Africa,0,0,45,3558,0
TXN42029,1349.7727681095762,Travel,Desktop,Africa,0,0,19,2004,0
TXN42030,58.42364121605424,Dining,Mobile-iOS,Europe,0,1,39,2037,0
TXN42031,573.3961427968837,Electronics,Tablet,Europe,0,0,54,149,0
TXN42032,16.199851127058455,Dining,Desktop,Europe,0,0,25,2958,0
TXN42033,168.75151312983368,Electronics,Desktop,South America,0,0,27,1889,0
TXN42034,57.81540825249303,Electronics,Mobile-iOS,Europe,0,1,58,305,0
TXN42035,402.8593765606334,Travel,Desktop,Asia,0,1,40,3322,0
TXN42036,201.458451215195,Grocery,Mobile-Android,Africa,1,0,57,365,0
TXN42037,166.53219394663844,Travel,Mobile-Android,Europe,1,0,61,2439,0
TXN42038,205.977439227172,Electronics,Mobile-Android,North America,0,0,67,873,0
TXN42039,72.0839801285326,Dining,Mobile-iOS,Africa,0,0,78,3582,0
TXN42040,259.89955426908165,Grocery,Mobile-Android,Asia,1,0,69,2213,0
TXN42041,123.39991507789223,Travel,Tablet,North America,0,0,18,3407,0
TXN42042,275.1553266871224,Fashion,Desktop,South America,0,0,71,642,0
TXN42043,418.398816303457,Travel,Mobile-iOS,Asia,0,0,25,1816,0
TXN42044,45.20791045820488,Travel,Mobile-Android,Europe,2,0,60,1509,0
TXN42045,170.70710573308352,Dining,Desktop,Africa,1,1,43,2675,0
TXN42046,85.35704681056303,Travel,Desktop,North America,2,0,38,1530,0
TXN42047,83.03343490402222,Gaming,Mobile-Android,Asia,0,0,31,1067,0
TXN42048,287.1310396154897,Electronics,Tablet,Asia,1,0,19,1576,0
TXN42049,24.433451981397493,Grocery,Desktop,Europe,0,0,59,2083,0
TXN42050,396.6416007621533,Fashion,Tablet,South America,0,1,28,237,0
TXN42051,51.91801747829413,Electronics,Mobile-iOS,North America,0,0,42,290,0
TXN42052,174.98242861835575,Fashion,Desktop,North America,0,0,70,576,0
TXN42053,102.07392085541925,Fashion,Desktop,Africa,1,0,57,195,0
TXN42054,402.7860817885431,Electronics,Desktop,Asia,1,0,32,2185,0
TXN42055,103.99513347546059,Gaming,Tablet,Europe,0,0,46,661,0
TXN42056,276.5536215974622,Travel,Mobile-Android,Europe,0,0,58,882,0
TXN42057,240.72621638850552,Fashion,Desktop,South America,1,0,58,1038,0
TXN42058,23.6359833513682,Gaming,Tablet,Africa,0,0,21,1621,0
TXN42059,100.76763300377749,Electronics,Desktop,North America,0,0,36,2767,0
TXN42060,133.06425068879807,Gaming,Mobile-Android,Europe,0,0,60,1361,0
TXN42061,240.87747363202632,Dining,Mobile-iOS,North America,0,0,79,632,0
TXN42062,1138.212504126493,Electronics,Tablet,Africa,0,0,46,761,0
TXN42063,646.3524039732253,Electronics,Tablet,South America,1,0,32,3475,0
TXN42064,18.695926391205177,Gaming,Tablet,Asia,1,0,71,3497,0
TXN42065,129.63333803499836,Gaming,Mobile-Android,North America,1,0,67,696,0
TXN42066,43.54156542807286,Electronics,Mobile-Android,Africa,0,1,36,285,0
TXN42067,60.210997672268896,Gaming,Mobile-Android,South America,0,0,40,79,0
TXN42068,31.592092868153927,Electronics,Desktop,Europe,1,0,71,2817,0
TXN42069,22.18176433476496,Dining,Mobile-iOS,North America,2,0,46,3438,0
TXN42070,269.5965975740061,Gaming,Tablet,Europe,0,0,30,703,0
TXN42071,94.13913237185521,Grocery,Tablet,South America,1,0,67,1157,1
TXN42072,106.39400798906303,Gaming,Mobile-iOS,Asia,0,0,37,2178,0
TXN42073,507.06525143206676,Dining,Desktop,North America,1,0,45,2196,0
TXN42074,90.29124992089801,Electronics,Tablet,South America,1,0,18,2840,0
TXN42075,238.7660122786842,Fashion,Mobile-Android,Asia,1,0,50,3349,0
TXN42076,492.92010461607134,Fashion,Mobile-Android,Asia,0,0,42,2593,0
TXN42077,192.63020296697186,Electronics,Mobile-iOS,Africa,0,0,54,453,0
TXN42078,127.19960254484901,Travel,Mobile-Android,North America,2,0,53,3571,0
TXN42079,182.64029168297043,Travel,Tablet,South America,0,0,79,2166,0
TXN42080,87.38946781608864,Gaming,Tablet,Asia,0,0,23,2911,0
TXN42081,2.357094654386564,Grocery,Desktop,North America,1,0,21,2730,0
TXN42082,86.41761231090273,Fashion,Mobile-iOS,North America,2,0,71,1501,0
TXN42083,71.13542493920585,Electronics,Tablet,South America,0,0,51,3056,0
TXN42084,90.67491501494172,Electronics,Tablet,North America,0,0,73,1360,0
TXN42085,137.54335514470938,Grocery,Tablet,Africa,0,0,74,2133,0
TXN42086,292.52868400860706,Travel,Desktop,Europe,1,0,43,1098,0
TXN42087,374.76620244402994,Electronics,Mobile-iOS,Europe,0,0,25,2066,0
TXN42088,67.13514443164458,Travel,Mobile-iOS,Africa,1,0,31,1836,0
TXN42089,39.50148327931825,Grocery,Mobile-Android,Europe,0,0,33,473,0
TXN42090,54.903063476496996,Travel,Mobile-iOS,Africa,0,0,33,3420,0
TXN42091,6.142691642626148,Dining,Desktop,Europe,0,0,49,107,0
TXN42092,183.2924161347627,Electronics,Desktop,South America,1,0,60,3361,0
TXN42093,91.17211374768362,Gaming,Mobile-iOS,South America,0,0,40,2836,0
TXN42094,209.5529837153843,Fashion,Mobile-Android,South America,0,0,18,2083,0
TXN42095,9.187167681879552,Fashion,Mobile-Android,Europe,0,0,40,1291,0
TXN42096,68.29451675878893,Dining,Desktop,Europe,0,0,37,3410,0
TXN42097,1034.3923012067773,Dining,Mobile-iOS,South America,0,0,41,958,1
TXN42098,516.7982765012841,Grocery,Tablet,Asia,1,0,23,448,0
TXN42099,326.28311138326234,Travel,Mobile-iOS,South America,0,0,32,1830,0
TXN42100,106.11227235290986,Travel,Mobile-iOS,South America,2,0,19,2205,0
TXN42101,670.1321558968125,Fashion,Mobile-Android,North America,0,1,27,3339,0
TXN42102,76.10399292989652,Gaming,Tablet,North America,0,0,22,755,0
TXN42103,22.482456031742633,Dining,Mobile-Android,Europe,0,0,45,2396,0
TXN42104,126.33397893726494,Travel,Mobile-Android,Europe,1,0,52,2695,0
TXN42105,636.6164122956999,Fashion,Mobile-Android,Africa,0,0,53,3218,0
TXN42106,100.86923680768116,Fashion,Desktop,Africa,0,0,76,62,0
TXN42107,206.41572391407598,Grocery,Mobile-iOS,Africa,3,0,43,2629,0
TXN42108,90.16542742165694,Travel,Tablet,Europe,1,0,39,2938,0
TXN42109,38.400153509460836,Dining,Tablet,Asia,0,0,32,2634,0
TXN42110,55.955891049754925,Gaming,Mobile-Android,Asia,0,0,21,2657,0
TXN42111,409.4605231334856,Dining,Mobile-Android,Europe,0,0,50,243,0
TXN42112,110.46767605753551,Travel,Desktop,Asia,0,0,64,206,0
TXN42113,111.42728281199794,Grocery,Tablet,North America,1,0,38,685,0
TXN42114,14.29151249321125,Electronics,Mobile-iOS,South America,1,0,18,2938,0
TXN42115,269.9434563987069,Fashion,Mobile-iOS,Europe,0,1,28,1831,0
TXN42116,23.2257321047077,Travel,Mobile-iOS,North America,0,0,60,2889,0
TXN42117,61.98144691893792,Fashion,Mobile-Android,South America,1,0,35,3047,0
TXN42118,107.50479330713556,Dining,Mobile-iOS,Europe,0,0,78,80,0
TXN42119,375.2222160404676,Electronics,Mobile-Android,Asia,0,0,40,3480,0
TXN42120,448.7840972344731,Fashion,Desktop,South America,0,0,64,2467,0
TXN42121,116.60830004570019,Dining,Desktop,North America,2,1,38,1890,0
TXN42122,99.77828416731273,Fashion,Tablet,South America,0,0,52,3289,0
TXN42123,70.85463309452895,Electronics,Mobile-Android,Asia,1,0,64,2979,0
TXN42124,200.70005799384427,Gaming,Mobile-iOS,Africa,1,0,36,476,0
TXN42125,429.9107906286049,Gaming,Desktop,Asia,1,0,68,2238,0
TXN42126,209.96800693891967,Electronics,Mobile-Android,Africa,1,0,73,691,0
TXN42127,352.7600704711707,Grocery,Mobile-iOS,Asia,0,0,37,1015,0
TXN42128,89.46043617135963,Dining,Mobile-Android,Asia,0,0,44,3628,0
TXN42129,412.4426747074739,Grocery,Mobile-iOS,Europe,0,0,19,850,0
TXN42130,27.51998247798509,Travel,Desktop,South America,2,0,29,177,0
TXN42131,112.48001048027977,Gaming,Desktop,Asia,1,1,43,2321,0
TXN42132,248.48162298724867,Fashion,Desktop,North America,2,0,73,2496,0
TXN42133,73.12667127445273,Fashion,Tablet,Africa,0,0,19,2274,0
TXN42134,53.92314975098784,Dining,Mobile-iOS,South America,0,0,61,2770,0
TXN42135,20.109764461364467,Fashion,Tablet,Asia,2,1,60,1947,0
TXN42136,151.55113742929697,Electronics,Tablet,Europe,0,0,55,978,0
TXN42137,112.83756823256948,Dining,Mobile-iOS,Africa,0,0,70,392,0
TXN42138,67.1298668806607,Grocery,Desktop,North America,2,0,62,1168,0
TXN42139,94.52038798012512,Travel,Desktop,Africa,1,0,23,1821,0
TXN42140,144.72482316633912,Grocery,Mobile-Android,Africa,1,0,58,2486,0
TXN42141,47.5084793654289,Electronics,Desktop,Asia,0,0,57,2122,0
TXN42142,153.42783434733354,Fashion,Mobile-Android,Asia,2,0,35,2069,0
TXN42143,419.23712938584174,Grocery,Tablet,Europe,0,0,41,762,0
TXN42144,144.957834680215,Gaming,Mobile-Android,Europe,1,0,30,2867,0
TXN42145,138.79931398323464,Travel,Mobile-iOS,Asia,0,0,21,1849,0
TXN42146,83.16213710846284,Travel,Desktop,Asia,0,0,42,2271,0
TXN42147,309.9837940815579,Fashion,Mobile-iOS,North America,0,0,77,2389,0
TXN42148,89.93573888577386,Dining,Mobile-Android,South America,0,0,41,2686,0
TXN42149,69.32718407200535,Electronics,Tablet,Asia,1,0,21,746,0
TXN42150,112.26503623155462,Dining,Tablet,North America,0,0,76,3491,0
TXN42151,632.8189284088485,Gaming,Tablet,Europe,0,1,71,1628,0
TXN42152,21.404941882934665,Gaming,Tablet,Africa,0,1,40,1694,0
TXN42153,276.3872271345566,Gaming,Mobile-Android,Africa,0,1,24,3347,0
TXN42154,388.8920645284404,Gaming,Tablet,Asia,0,0,55,1016,0
TXN42155,60.193997389327336,Electronics,Mobile-Android,North America,1,0,54,1964,0
TXN42156,8.13989388787937,Grocery,Mobile-iOS,Africa,1,0,66,1936,0
TXN42157,71.80925368885907,Grocery,Mobile-Android,Asia,0,1,29,1366,0
TXN42158,304.963433658084,Fashion,Tablet,South America,0,0,76,1994,0
TXN42159,270.46909064657876,Electronics,Mobile-iOS,Europe,0,0,37,1152,0
TXN42160,327.6302845103595,Grocery,Tablet,Europe,0,0,24,1792,0
TXN42161,240.9072470626598,Grocery,Desktop,North America,0,0,61,21,0
TXN42162,135.96615845793332,Fashion,Desktop,South America,1,0,33,3008,0
TXN42163,40.578289837611266,Dining,Tablet,Europe,0,0,28,1909,1
TXN42164,258.0601347338248,Fashion,Mobile-iOS,Asia,0,0,51,690,0
TXN42165,359.13037972228415,Grocery,Mobile-iOS,Africa,1,0,45,1729,0
TXN42166,185.40203500653843,Fashion,Tablet,North America,0,0,44,936,0
TXN42167,267.1098265052276,Dining,Mobile-iOS,North America,0,0,36,232,0
TXN42168,192.86345651336322,Travel,Tablet,Europe,0,0,33,539,0
TXN42169,287.32777061049796,Electronics,Desktop,Africa,0,0,67,1790,0
TXN42170,515.5041924820661,Travel,Mobile-iOS,Africa,0,0,67,834,0
TXN42171,38.659570047790275,Gaming,Tablet,Africa,1,0,56,2719,0
TXN42172,119.33128939544986,Fashion,Desktop,Europe,3,0,78,801,0
TXN42173,0.9609328197870477,Fashion,Mobile-Android,North America,1,0,22,2020,0
TXN42174,52.78267021794909,Dining,Tablet,Asia,0,0,67,1838,0
TXN42175,244.96024763869394,Travel,Tablet,Africa,1,0,37,3257,0
TXN42176,165.93462599449202,Grocery,Mobile-Android,Europe,0,0,78,2080,0
TXN42177,18.613012633762576,Electronics,Mobile-iOS,South America,1,0,38,820,0
TXN42178,303.66435231556966,Travel,Tablet,Europe,0,0,58,109,0
TXN42179,564.3049027333775,Gaming,Mobile-Android,North America,0,0,61,1258,0
TXN42180,107.53750804940864,Travel,Mobile-Android,Asia,0,0,47,1258,0
TXN42181,374.44114469298364,Travel,Desktop,Europe,0,1,56,2417,0
TXN42182,15.072756656319463,Electronics,Desktop,North America,0,0,24,3250,0
TXN42183,329.40245060650926,Grocery,Mobile-Android,Africa,0,0,67,1625,0
TXN42184,50.08350863650462,Fashion,Mobile-iOS,Asia,0,0,37,1078,0
TXN42185,322.9614955216197,Gaming,Tablet,Africa,1,0,65,2548,0
TXN42186,98.11597160237008,Grocery,Desktop,North America,1,0,57,1806,0
TXN42187,30.156890665872687,Grocery,Desktop,South America,1,1,19,511,0
TXN42188,587.2572152310975,Travel,Tablet,North America,0,0,20,2,0
TXN42189,185.37993667813052,Dining,Tablet,South America,0,0,35,1388,0
TXN42190,3.071260561416168,Electronics,Desktop,North America,0,0,40,3277,0
TXN42191,110.5064946775679,Dining,Mobile-Android,North America,0,0,41,2979,0
TXN42192,239.93089850247014,Fashion,Tablet,North America,2,0,44,2310,0
TXN42193,90.51940607450734,Dining,Mobile-iOS,Africa,0,0,25,3608,0
TXN42194,506.53174860015054,Gaming,Tablet,Europe,1,1,50,3051,0
TXN42195,90.37500538029668,Dining,Tablet,South America,0,0,67,518,0
TXN42196,92.37280775529476,Travel,Desktop,Asia,0,0,72,1817,0
TXN42197,18.15062664728523,Grocery,Mobile-iOS,North America,0,0,25,1864,0
TXN42198,112.88359265749148,Travel,Mobile-iOS,South America,2,0,75,3277,0
TXN42199,374.1558878986663,Electronics,Mobile-Android,Africa,0,0,45,2092,0
TXN42200,544.2107260111554,Gaming,Desktop,North America,2,0,77,386,0
TXN42201,99.26015468718336,Travel,Tablet,South America,0,1,55,2313,0
TXN42202,315.32839569701923,Gaming,Mobile-Android,North America,0,0,27,505,0
TXN42203,253.39421726627123,Gaming,Mobile-Android,Africa,0,0,45,585,0
TXN42204,288.6504025518021,Travel,Mobile-iOS,North America,1,0,21,1477,0
TXN42205,79.3087327008646,Gaming,Mobile-Android,Asia,1,0,34,3162,0
TXN42206,165.56015587687264,Electronics,Mobile-Android,South America,2,0,43,234,0
TXN42207,617.9603611001111,Gaming,Tablet,Africa,0,0,27,3254,0
TXN42208,531.49421807105,Fashion,Desktop,South America,0,0,28,1982,0
TXN42209,128.41317861292552,Dining,Tablet,South America,0,0,50,2303,0
TXN42210,66.80335621499455,Electronics,Tablet,North America,1,0,62,2408,0
TXN42211,282.0897849701435,Electronics,Mobile-Android,South America,0,0,46,3072,0
TXN42212,540.1578006634587,Grocery,Mobile-iOS,Africa,0,0,28,2083,0
TXN42213,23.248869529730985,Gaming,Mobile-iOS,Asia,3,0,30,3325,0
TXN42214,436.87374137386865,Electronics,Mobile-Android,South America,0,0,63,1183,0
TXN42215,123.80786830010919,Dining,Mobile-Android,Asia,2,0,18,3119,0
TXN42216,110.36687233831913,Travel,Tablet,Asia,0,0,66,2841,0
TXN42217,88.7081841941962,Travel,Tablet,South America,0,1,79,2885,0
TXN42218,223.54588998951783,Fashion,Desktop,Africa,0,0,60,1255,0
TXN42219,440.0048702016535,Dining,Tablet,Asia,1,0,18,1775,0
TXN42220,259.0059382539834,Travel,Mobile-Android,Europe,0,0,52,2674,0
TXN42221,79.10521507124969,Grocery,Mobile-Android,North America,2,0,47,3498,0
TXN42222,149.8008058287992,Travel,Desktop,Africa,0,0,25,154,0
TXN42223,516.2339564621429,Travel,Mobile-iOS,North America,0,0,69,1135,0
TXN42224,128.73872702615498,Travel,Mobile-Android,Asia,1,0,70,1148,0
TXN42225,108.06934010688394,Electronics,Mobile-iOS,North America,1,0,63,1849,0
TXN42226,284.37950079396757,Grocery,Desktop,North America,0,0,31,2434,0
TXN42227,468.4041182479673,Electronics,Mobile-Android,Asia,1,0,63,2784,0
TXN42228,388.5049932959886,Travel,Mobile-iOS,Asia,0,0,38,2882,0
TXN42229,311.56218534149474,Dining,Desktop,South America,0,0,47,2969,0
TXN42230,199.11285514643083,Dining,Mobile-Android,Asia,0,1,78,2606,0
TXN42231,215.86389655310384,Electronics,Tablet,Europe,0,0,25,1012,0
TXN42232,111.38890119880998,Travel,Mobile-Android,Asia,0,0,50,1745,0
TXN42233,51.21211006498423,Grocery,Tablet,North America,0,0,51,556,0
TXN42234,572.304018217313,Travel,Mobile-Android,North America,3,0,47,81,0
TXN42235,82.01728812635474,Electronics,Desktop,Africa,0,1,43,261,0
TXN42236,195.6124741335983,Travel,Tablet,Asia,1,0,26,1057,0
TXN42237,195.82528185754256,Gaming,Mobile-iOS,North America,0,0,52,1441,0
TXN42238,372.42754405097054,Travel,Mobile-iOS,Asia,0,0,71,3131,0
TXN42239,36.445918398076834,Travel,Tablet,South America,2,1,68,541,1
TXN42240,251.74879742764412,Grocery,Mobile-iOS,Europe,2,0,73,1477,0
TXN42241,456.9560015835184,Gaming,Tablet,Europe,3,0,21,1393,0
TXN42242,62.37162393669882,Electronics,Mobile-Android,South America,0,0,29,3617,0
TXN42243,157.8614091104048,Grocery,Tablet,Europe,2,0,67,2382,0
TXN42244,113.64725686036354,Electronics,Mobile-iOS,North America,1,0,33,3427,0
TXN42245,266.1604424577291,Electronics,Tablet,Asia,0,0,38,3401,0
TXN42246,432.2903423119975,Gaming,Tablet,North America,0,0,47,2725,0
TXN42247,34.12261244105744,Grocery,Desktop,Africa,0,0,32,2811,0
TXN42248,27.687859469590475,Electronics,Mobile-Android,South America,1,0,24,689,0
TXN42249,131.87737634172856,Dining,Desktop,Africa,1,1,25,2312,0
TXN42250,187.60503557334397,Electronics,Mobile-Android,North America,0,0,43,1012,0
TXN42251,15.548676645469396,Electronics,Tablet,Africa,0,0,71,1134,0
TXN42252,589.6597828366893,Gaming,Desktop,Asia,1,0,56,3131,1
TXN42253,140.28106618743698,Fashion,Tablet,Africa,1,0,34,242,0
TXN42254,103.449953838436,Travel,Tablet,North America,0,0,63,1815,0
TXN42255,85.06144401658527,Electronics,Mobile-Android,North America,0,0,44,547,0
TXN42256,337.30359772173756,Gaming,Tablet,North America,0,0,50,2765,0
TXN42257,104.71997392582483,Travel,Tablet,Africa,0,0,55,824,0
TXN42258,64.52605010711693,Fashion,Mobile-Android,South America,1,0,43,1479,0
TXN42259,68.68219654149881,Dining,Tablet,Europe,0,0,24,2228,0
TXN42260,133.40693632894136,Grocery,Tablet,Asia,0,0,73,2183,0
TXN42261,44.38710108242721,Travel,Tablet,Asia,0,0,52,1012,0
TXN42262,129.5283573659103,Dining,Mobile-iOS,Asia,0,0,60,898,0
TXN42263,95.42019671379907,Electronics,Desktop,Asia,0,0,51,1600,0
TXN42264,82.58501195610654,Dining,Desktop,South America,0,0,54,1129,0
TXN42265,319.64969069550466,Grocery,Mobile-iOS,North America,1,0,72,3237,0
TXN42266,146.75311468628786,Fashion,Tablet,Africa,1,0,65,374,1
TXN42267,59.58872167399719,Dining,Tablet,Europe,0,0,76,1950,0
TXN42268,72.83433012579304,Fashion,Mobile-Android,Asia,1,0,37,1350,0
TXN42269,89.78257560645648,Travel,Desktop,Asia,1,0,75,3199,0
TXN42270,207.16308719612974,Fashion,Desktop,Asia,0,0,49,2114,0
TXN42271,419.1777156072574,Electronics,Mobile-iOS,Asia,0,0,56,2753,0
TXN42272,304.305830637967,Gaming,Tablet,South America,0,0,40,512,0
TXN42273,24.77420660376183,Dining,Desktop,Europe,0,1,36,3200,0
TXN42274,448.9081421817488,Electronics,Tablet,North America,2,0,38,2557,0
TXN42275,403.2344012978336,Electronics,Tablet,North America,1,1,79,1923,1
TXN42276,297.58464001494735,Grocery,Mobile-Android,North America,0,0,47,1511,0
TXN42277,29.851085723098493,Gaming,Desktop,Africa,0,0,57,259,0
TXN42278,166.07424048444548,Grocery,Desktop,Asia,0,0,25,3553,0
TXN42279,155.04840051251873,Fashion,Tablet,South America,0,0,27,2410,0
TXN42280,548.872178490283,Grocery,Mobile-Android,South America,1,0,72,884,0
TXN42281,130.5873073579295,Travel,Tablet,South America,1,0,58,2608,0
TXN42282,193.24502188328762,Grocery,Desktop,North America,0,0,39,3635,0
TXN42283,151.22081194612207,Electronics,Desktop,Europe,2,0,20,3176,0
TXN42284,80.0443283146497,Electronics,Mobile-Android,North America,1,0,33,2700,0
TXN42285,93.84204740767915,Electronics,Mobile-Android,North America,0,0,55,2342,0
TXN42286,150.83441871601272,Fashion,Mobile-Android,North America,0,0,29,2775,1
TXN42287,289.6770843729725,Dining,Desktop,Africa,0,0,32,1518,0
TXN42288,122.33740707872964,Grocery,Tablet,North America,0,0,23,2783,0
TXN42289,341.22242947222804,Travel,Desktop,North America,0,0,70,2968,0
TXN42290,177.56347297540077,Fashion,Desktop,Asia,0,0,20,2211,0
TXN42291,226.29341787505646,Gaming,Desktop,Africa,1,0,20,35,1
TXN42292,42.24072809058032,Travel,Mobile-Android,Africa,0,0,21,2116,0
TXN42293,266.1400777364724,Travel,Desktop,Europe,2,0,65,2139,0
TXN42294,183.14452933312862,Fashion,Mobile-iOS,North America,1,0,70,2923,0
TXN42295,123.9232790185521,Travel,Desktop,Africa,0,0,29,1918,0
TXN42296,26.506899465005578,Gaming,Mobile-iOS,North America,0,0,31,1632,0
TXN42297,78.79740131336852,Electronics,Mobile-Android,Europe,0,0,47,11,0
TXN42298,106.18455829803763,Gaming,Mobile-iOS,South America,0,0,22,3507,0
TXN42299,295.2968752720395,Dining,Mobile-iOS,Europe,0,0,63,2542,0
TXN42300,135.46841497891356,Gaming,Mobile-iOS,Asia,0,0,46,2287,0
TXN42301,63.687474214558726,Dining,Mobile-Android,South America,0,0,71,1908,0
TXN42302,326.1509089326212,Travel,Tablet,South America,0,0,39,2844,0
TXN42303,129.54263417695472,Grocery,Mobile-iOS,North America,1,0,70,851,0
TXN42304,41.52563988718116,Gaming,Mobile-iOS,Asia,0,0,31,3290,0
TXN42305,27.196947515680055,Dining,Desktop,Africa,0,1,66,1755,1
TXN42306,30.056796654610306,Travel,Mobile-iOS,Asia,1,0,26,1917,0
TXN42307,127.9743871804156,Grocery,Desktop,Europe,1,0,47,3086,0
TXN42308,166.39445155399022,Fashion,Mobile-iOS,North America,0,0,40,2608,1
TXN42309,110.46823319690533,Electronics,Tablet,South America,0,0,56,837,0
TXN42310,206.05021442780824,Fashion,Mobile-Android,Africa,0,0,34,1178,0
TXN42311,97.87780112504944,Gaming,Mobile-iOS,Asia,0,0,48,350,0
TXN42312,196.88102215682943,Electronics,Mobile-iOS,South America,1,0,24,1065,0
TXN42313,29.888860430562858,Electronics,Tablet,North America,0,0,51,1823,0
TXN42314,12.947543352122787,Dining,Mobile-iOS,South America,2,0,66,1782,0
TXN42315,231.74490633471353,Electronics,Mobile-iOS,Europe,1,0,52,470,0
TXN42316,607.8411677460583,Dining,Desktop,Asia,0,0,43,2243,0
TXN42317,165.37016292208693,Dining,Mobile-Android,Asia,1,0,34,38,0
TXN42318,0.45317972957447383,Gaming,Mobile-iOS,South America,0,1,74,2807,0
TXN42319,138.50232633887313,Fashion,Tablet,South America,0,0,32,607,0
